articles,pred,confint
mayor wants city to improve parks letter to commission says grave and serious neglect has obtained in past mccarthy suggests expenditure of money and names the proposed bettermentstn a lengthy communication presented to the park commissioners at a special meeting yesterday mayor mccarthy drew attention to the various parks of this city tie said that public parks and squares that were neglected were detrimental to their respective districts while those well kept had a tremendous value as improvements for the whole city he said in no instance with which t have treated as mayor of san francisco is there more need for a just and equitable distribution of public funds than in the matter of the money expended in connection with the improvement of our public parks and squares we find ourselves in the possession of $357 000 plus 7 per cent on the increase of the valuation of the real and personal property over the basic figure of $492 000 000 used by the supervisors in arranging the budget which will bring approximately $15 000 making the grand total $372 000 to he devoted to parks and public squares under the management and control of the park commission grave neglect charged in looking over and carefully scrutinizing the public parks and squares outside of golden gate park i find that grave and serious neglect has obtained in the past and without desiring in the least to discuss situations over which i exercised no control or men with whom i had no association i desire to call to the attention of your honorable body that in the future a fair and proper distribution of the public funds allowed for the improvement of the public parks and squares of our city must maintain the following facts give a very accurate idea of what has heretofore been done in the premises taking market street from the hay to the ocean as the line of division wc find that out of a total of 36 parks and squares exclusive of golden gate park 20 of those parks or squares are north of market street 13 of which are improved 2 with some improvements and 5 without any improvements while on the south side of market street there are only a total of 16 public parks and squares and but 5 of these are improved 2 with some trifling improvements and 9 without any improvements at all the parks and squares which are improved north of market street present in every respect a beautiful finished appearance embracing as they do everything that goes to make a park really beautiful healthful and useful from a park standpoint on the south side embracing the great mission district the five parks so far improved do not present that appearance south park garfield square bernal park and the mission park are by no means as presentable from the standpoint of care and attention given them though they appear upon the public records as being improved as do washington square alamo square portsmouth square lafayette square duboce nark alta plaza jefferson square or marshall square all of which are on the north side of market street improvements suggested i would therefore respectfully recommend to your honorable board now that the parks and squares above mentioned with possibly one or tw o exceptions are taken care of except in the matter of maintenance that the parks located south of market street and embracing the great and thickly settled mission district be given your attention generally the mayor then called attention to what he considered necessary for various parks and the amount that would be required to carry out his suggestions for mission park $28 000 for balboa park $25 000 for holly park $11 000 for franklin square $25 000 for bernal park $2 000 for mckinley park $20 000 he also asked the commisioners to give due attention to the following sunnyside park at thirty third and stanyan streets fairmount park at bernis and fairmount streets lot between rhode island and de haro streets block between minnesota and tennessee streets block between channel and irwin streets block between delaware and massachusetts streets city and county hospital grounds at potrero avenue and twen ty sixth street lincoln park squares between twenty second and twentyfourth avenues square between twenty sixth and twenty eighth avenues mountain lake park at lake street and thirteenth avenue golden gate park needs regarding golden gate park the mayor said a suitable and up to date convenience station should be located within easy distance of the children s playground also one should be placed near the stadium a suitable building should be located within easy distance of the children s playgrounds with accommodations for the care and proper treatment of children by those who accompany them to the playgrounds in the park only one solitary room having for its purpose such accommodation is now to be found in the vicinity of the children s playgrounds this is by no means sufficient rather is it absolutely inadequate it can not and does not afford that degree of comfort and proper care to which the thousands of children who visit the children s playgrounds in the park are entitled drinking fountains should be placed at intervals throughout the park wherein an abundance of the same kind of water that is used by our citizenship generally throughout the city may be had by the thousands who visit the park as well as the workmen employed therein this at first sight may appear difficult yet it is quite easy to accomplish it can be either taken from a small center line of pipe with branches extended from that line or from locations now harboring such water and conveniently situated to the points of location for said fountains pleas for motorcyclists in another letter the mayor asked the commission to take up the request of the san francisco motorcycle club for the privilege of the stadium race track for the american motor cycle club contest once a month in a third communication he said that in his opinion the per diem system for employees of parks and squares should be changed and that these men should not as they now are be compelled to cash their checks or warrants on their own time this system places them under an unnecessary and uncalled for obligation and presents the opportunity to those who cash the said checks or warrants for them of receiving in some manner or other compensation for so doing all these matters were read and passed for future consideration report on museum the hoard ordered that 10 additional pages should be added to the park report so as to include the condition of the museum eight years ago the museum it was stated had 42 000 exhibits and it now has 140 000 the number of visitors to the museum since its opening was 6 650 000 of whom 572 000 had passed through the gates since last january ,0,0.8213714717500633
wire tapping case rehearing urgedwashington the supreme court is asked to reconsider its decision in the wire tapping case in which it upheld a conviction for violating the federal prohibition law the court by to 4 decision held that evidence obtained by government agents by listening to conversations over the telephone could be used in criminal prosecutions 557 000 motoring parties last year according to federal government statistics i love the man that can smile in trouble that can gather strength from distress and grow brave by reflection tom paine ,0,0.8187242451663991
university of california extension division announces its february programthe extension division of tin university of california recently announced its program for february the new schedule shows that thirty new courses will be started in san francisco during the month the work of the extension division through class instruction is constantly growing at the present time there are over nine thousand students enrolled in classes this year the extension division is offering new specialized subjects which are attracting many new students practically all of the courses starting in february will be given in the evening in the class rooms in the pacific building some of the courses which have proved the most popular in the past and which will start in february are salesmanship foreign trade commercial spanish and public speaking in the foreign trade class the demand for california products in foreign fields and the future of foreign trade on the pacific coast will be discussed aside from commercial spanish several language courses will be given in french and italian in the latter courses a number of singers and vocal students have enrolled stating that a knowledge of italian is invaluable in voice training persons interested in nature and out of door life are registering for six trips afield and the birds of california the former course consists of a series of saturday afternoon field trips to interesting localities in the bay region in the second course the students will be given laboratory study illustrated with specimens of the birds of california excellent laboratory and shop ecjuipment have been secured for courses in electricity chemistry and machine shop in these courses most of the instruction consists of actual experiments made by the students psychology of adolescence will be given by breitwieser of the university of california an authority on the subject this course is attracting parents teachers and social workers and others interested in the adolescent child a number of other courses are of particular interest to women they include dramatic reading play production and millinery jean campbell macmillan who directs various extension classes along dramatic lines will direct the play production course instruction in parliamentary law has proved so popular and met such a real need that the course is given a number of communities throughout the state other courses which will begin during the month are novel writing diatonic harmony history of the west mathematics and corrective gymnastics the extension division offices at 140 kearny street and 264 pacific building are now taking enrollments for the february classes ,0,0.7371295515720675
superseniority for stoogessome of l and unions have been persuaded to include in their agreements a clause developed by leonard t smith of arvey corp which irrespective of senioritv permits the employer to retain or rehire an employee when 1 he is classified by the management as indispensable or 2 he is undergoing special training or study under the management s direction beware of this clause in a union contract ,0,0.8316069951161709
seamen show loyaltywashington ln recognition of the passage of the seamen lt t which assures freedom of contract and improving working conditions to these workers and to prove their americanism this stirring appeal i included in a pamphlet written by president furuseth of the internathmal seamen s union men of the seal the nation that proclaimed your freedom now needs your service america is at war i ar lt being transportedover the sea munitions and supplies are being shipped in ever increasing ijuantities to our armies in europe the sea intervenes over it the men of the sea must sail the supply ships a great emergency fleet is now being built thousands of skilled seamen seafaring men of all capacities will left the sea in years gone by as a protest against serf dom from which no lag then offered relief have now an opportunity to return to ibejr former lt ailing sail as fro men ind n rn our country 4é ,0,0.7731021603876903
inland boatmen snitch to of lseattle the inland boatmen s union of the pacific has voted to disaffiliate from the cio and rejoin the of l union spokesmen announced here both propositions carried by to 1 majority in a referendum vote among the union 000 members,0,0.7736848314061184
by daniel webster i have not allowed myself to look beyond the union to see what might lie hidden in the dark recess behind i have not coolly weighed the chances of preserving liberty when the bonds that unite us together shall be broken asunder i have not accustomed myself to hang over the precipice of disunion to see whether with my short sight i can fathom the depth of the abyss below nor could i regard him as a safe counselor in the affairs of this government whose thoughts should be mainly bent on considering not how the union may be best preserved but how tolerable might be the condition of the people when it shall be broken up and destroyed while the union lasts we have high exciting gratifying prospects spread out before us for us and our children beyond that i seek not to penetrate the veil god grant that in my day at least that curtain may not rise god grant that on my vision never may be opened what lies behind when my eyes shall be turned to behold for the last time the sun in heaven may i not see him shining on the broken and dishonored fragments of a once glorious union on states dissevered discordant belligerent on a land rent with civil feuds or drenched it may be in fraternal blood let their last feeble and lingering glance rather behold the gorgeous ensign of the republic now known and honored throughout the earth still full high advanced its arms and trophies streaming in their original lustre not a stripe erased or polluted nor a single star obscured bearing for its motto no such miserable interrogatory as what is all this worth nor those other words o delusion and folly liberty first and nion afterward but everywhere spread all over in characters of living light blazing on all its ample folds as they float over the sea and over the land and in every wind under the whole heavens that other sentiment dear to every true american heart liberty and ltnion now and forever one and inseparable,0,0.7735037975702748
grocery price marking bill clears senatecalifornia afl cio legislation designed to protect the consumers right to know the price of commodities on the supermarket shelf have won senate approval on a 21 to 4 vote and was sent to the assembly sb 261 the bill sb 261 introduced by senator davie roberti d los angeles would require any grocery store or grocery department selling consumer commodities at retail to have a clearly readable price indicated on each item offered for sale need for the legislation was prompted by the recent implementation of the socalled universal product code upc a computerized pricing system already installed in some supermarkets throughout the state no law there is at present no state law requiring prices to be marked on individual items in grocery stores although this has long been the practice and serves as a major aid to consumers in comparing prices while shopping earlier this year t ie california labor federation called on afl cio unions throughout the state to write their state senators to urge them to vote yes on sb 261 vote yes the focus on this vital consumer measure now turns to the assembly and trade unionists and local inions and central bodies are urged to contact their assemblymen to urge a yes vote on sb 261 as it moves through the assembly ,0,0.6854829740213412
bricklayers sue cityevery bricklayer ought to try to work himself up in the world william randall and hugh mcgill who lay bricks for the city have learned that the trouble with randall and mcgill is that they always lay their bricks on the same level so the city says they re pavers not bricklayers it s only a choice of words to most people but to them it s all the difference between $12 80 a day paver s wages and $lb a day for bricklayers randall and mcgill have taken their troubles to superior court where they filed a petition for a writ of mandate they want the city compelled to pay them bricklayers wages and $1 938 retroactively ,0,0.7241504947324446
big church building program is delayedcontracts for $100 000 000 of new church buildings will be let within sixty days if banks loosen up and make mortgage loans of $35 000 000 to assist in financing the work the christian herald which is authority for that statemen estimates that more than 3000 church buildings are pending and that the aggregate amount of such construction may reach $200 000 000 before next spring banks and lending institutions in many centers however are refusing to advance money on church mortgages the herald says the matter has been taken up with the department of commerce which has been urging churches to take advantage of present low building prices and at the same time assist in relieving the unemployment situation400 strikes against wage cuts reportedthe labor department s division of conciliation is seeking to adjust 86 labor disputes in 18 states involving 67 387 workers of whom 56 425 are affected directly within a few months over 400 strikes and controversies have been reported to the department and practically all of them against wage reductions during the entire year 1930 the department listed 653 disputes involving 158 114 workers while during the first six months of 1931 there have been 447 disputes affecting 132 273 workers ,0,0.8446318794299875
